Id,University,StartDate,EndDate,GPA,OutOf,Course,Courselevel,Classification,Specialization,projects,no
2614,"FEDERAL UNIVERSITY OF TECHNOLOGY, OWERRI",Dec-2006,Dec-2011,,,ELECTRICAL ELECTRONIC ENGINEERING,B.Eng,SECOND CLASS UPPER DIVISION,Engineering,,4279
2620,University of Nottingham,Oct-2006,Jul-2010,,,Chemical/Environmental Engineering,B.Eng,Second Class,Oil &amp; Gas,,2891
2622,"KWAME NKRUMA UNVERITY OF SCIENCE AND TECHNOLOGY, KUMASI, GHANA",Sep-2009,Nov-2013,,,Oil and Gas Engineering,B.Eng,Second Class Lower,Oil &amp; Gas,,2688
2641,Rivers State University of Science and Techonlogy,Sep-2012,Aug-2014,,,Marine Engineering,B.Eng,2nd Class,Oil &amp; Gas,,3580
2643,Federal University of Technology Minna.,Dec-2006,May-2012,,,Mechanical Engineering,B.Eng,Second Class Upper,Site Engineering,,308
2644,FEDERAL UNIVERSITY OF TECHNOLOGY MINNA,Dec-2007,Jan-2013,,,CHEMICAL ENNGINEERING,B.Eng,2:2,Oil &amp; Gas,,4604
2653,Nnamdi Azikiwe University  Awka,Sep-2007,Aug-2012,,,Metallurgical and Materials Engineering,B.Eng,second class Lower,Engineering,,251
2676,"?	University of Port Harcourt, Port Harcourt",Oct-2006,Nov-2011,,,petroleum and gas engineering,B.Eng,second class lower division,Oil &amp; Gas,,2134
2677,"?	University of Port Harcourt, Port Harcourt",Oct-2006,Nov-2011,,,petroleum and gas engineering,B.Eng,second class lower division,Oil &amp; Gas,,2134
2678,University of Ilorin,Feb-2004,Jun-2008,,,Mechanical Engineering,B.Eng,2.2,Engineering,,4946
2693,Anambra State University Uli,Nov-2007,Oct-2012,,,Mechanical Engineering,B.Eng,Engineering,Engineering,,1645
2706,Fesderal University of Technology owerri,May-2004,Oct-2010,,,Chemical Engineering,B.Eng,second class lower,Engineering,,2702
2722,Enugu State University of Science and Technology,2009,2014,,,Chemical Engineering,B.Eng,,,Determination of Polyethylene,4667
2728,"University of Agriculture,Makurdi",2009,2013,,,Civil Engineering,B.Eng,,,Construction of Terrace Building,5630
2732,"Federal University of Technology Owerri, Nigeria","October, 1986","August, 1991",,,Mechanical Engineering,B.Eng,,,Design and Construction of Toll-gate Vehicle Counting Machine,3021
1431,"Ahmadu Bello University, Zaria",Mar-2007,Apr-2012,3.49,5,Pharmacy,B.Pharm,Second class lower,Medical,,1242
276,Ladoke Akintola University of Technology Ogbomoso Oyo state Nigeria,Sep-2005,Dec-2010,,,Agricultural Economics And Extension,B.Tech,Second Lower,HR,,3282
277,Ladoke Akintola University of Technology Ogbomoso Oyo state Nigeria,Sep-2005,Dec-2010,,,Agricultural Economics And Extension,B.Tech,Second Lower,HR,,3282
278,Ladoke Akintola University of Technology Ogbomoso Oyo state Nigeria,Sep-2005,Dec-2010,3,5,Agricultural Economics And Extension,B.Tech,Second Lower,HR,,3282
279,Ladoke Akintola University of Technology Ogbomoso Oyo state Nigeria,Sep-2005,Dec-2010,3,5,Agricultural Economics And Extension,B.Tech,Second Lower,HR,,3282
282,"Ladoke Akintola University of Technology Ogbomoso Oyo State,Nigeria",Sep-2005,Dec-2010,3,5,Agricultural Economic And Extension,B.Tech,Second Lower,HR,,1302
297,"Bells university of technology, ota, ogun state",Oct-2006,Jan-2011,3.43,5,Computer science and technology,B.Tech,Second Lower,IT-Project,,3779
404,"Federal University of Technology	 Akure, Ondo State",Mar-2002,Oct-2007,2.67,5,Applied Geology,B.Tech,Second Lower,HR,,2467
413,Federal University of Technology Owerri,Nov-2003,Oct-2008,2.7,280,Mathematics and Computer Science,B.Tech,Second class lower,Secreatry,,3246
664,RIVERS STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY PORT HARCOURT,Sep-2002,Dec-2008,2.34,5,PETROLEUM ENGINEERING,B.Tech,Third class,Oil &amp; Gas,,4992
476,"Federal University Of technology Owerri, Imo state.",Oct-2004,Jan-2010,2.95,5,industrial microbiology,B.Tech,Second class lower,Food,,832
620,"Ladoke Akintola University of Technology, Ogbomoso",Oct-2005,Dec-2010,4.13,5,Computer Science and engineering(engineering option),B.Tech,Second class upper,IT-Hardware,,4973
649,federal university of technology akure,Apr-2000,Sep-2006,2.88,5,estate management,B.Tech,Second class lower,Real Estate,,2190
650,Federal University of Technology Akure(FUTA),Oct-2005,Oct-2010,3:00,5:00,Computer Science,B.Tech,Second class lower,IT-Project,,1784
663,"federal university of technolgy,yola",Apr-2001,Jul-2007,4.11,5,information and communication technology,B.Tech,Second class upper,IT-Hardware,,662
667,"Federal University Of Technology Minna, Nigeria",Jan-2005,Oct-2010,3.98,5,Geology,B.Tech,Second class upper,Oil &amp; Gas,,5422
689,jntuk,Sep-2008,May-2012,0,4,information technology,B.Tech,First class,IT-Software,,3200
729,Ladoke Akintola University of Technology,Aug-2005,Dec-2010,3.67,5,Chemical Engineering,B.Tech,Second class upper,Oil &amp; Gas,,5708
768,Federal University of Technology yola,Jun-2001,Jul-2007,4.11,5,Information and Communication Technology,B.Tech,Second class upper,IT-Hardware,,5557
769,Federal University of Technology yola,Jun-2001,Jul-2007,4.11,5,Information and Communication Technology,B.Tech,Second class upper,IT-Hardware,,5557
770,Federal University of Technology yola,Jun-2001,Jul-2007,4.11,5,Information and Communication Technology,B.Tech,Second class upper,IT-Hardware,,5557
786,LAUTECH,Aug-2004,Dec-2009,3.64,5,AGRICULTURAL ECONOMICS AND EXTENSION,B.Tech,Second class upper,Banking,,337
788,Federal University of Technology Akure Ondo State,Sep-1998,Sep-2003,2.87,5,Applied Geophysics,B.Tech,Second class lower,Site Engineering,,2889
798,"federal university of technolgy,yola",Apr-2001,Jul-2007,4.11,5,information and communication technology,B.Tech,Second class upper,IT-Hardware,,943
862,RIVER STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,Jan-2005,Sep-2010,3.59,5,CIVIL ENGINEERING,B.Tech,Second class upper,Site Engineering,,2611
844,"Federal University of Technology, Akure, Ondo State",Oct-1999,Nov-2005,3.2,5,Microbiology,B.Tech,Second class lower,Food,,2971
847,federal university of tevhnology owerri,Jan-2001,Jun-2006,3,5,maritime management technology,B.Tech,Second class lower,Logistics,,5615
849,"FEDERAL UNIVERSITY OF TECHNOLOGY, OWERRI",Nov-2004,Dec-2009,3.17,5,PROJECT MANAGEMENT TECHNOLOGY,B.Tech,Second class lower,Oil &amp; Gas,,4375
850,"FEDERAL UNIVERSITY OF TECHNOLOGY, OWERRI",Nov-2004,Dec-2009,3.17,5,PROJECT MANAGEMENT TECHNOLOGY,B.Tech,Second class lower,Oil &amp; Gas,,4375
874,"Federal University of Technology, Minna, Niger State, Nigeria",Apr-2000,Aug-2007,1.8,5,Mathematics/Computer Science,B.Tech,Third class,IT-Hardware,,2358
926,"Federal University of Technology, Owerri",Oct-1996,Jul-2001,3.41,5,Industrial Microbiology,B.Tech,Second class lower,Medical,,733
932,"LADOKE AKINTOL UNIVERSITY OF TECHNOLOGY, OGBOMOSO",Sep-2005,Dec-2010,3.23,5,MANAGEMENT AND ACCOUNTING,B.Tech,Second class lower,Finance,,2820
941,"FEDERAL UNIVERSITY OF TECHNOLOGY, MINNA, NIGER STATE NIGERIA",Nov-2006,Nov-2011,3.47,5,Microbiology,B.Tech,Second class lower,Food,,2723
944,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE",Nov-2005,Oct-2010,3.36,5,INDUSTRIAL DESIGN (CERAMICS OPTION),B.Tech,Second class lower,Architecture,,4932
953,LADOKE AKINTOLA UNIVERSITY OF TECHNOLOGY,Oct-2005,Dec-2010,3.23,5,Mangement and Accounting,B.Tech,Second class lower,Finance,,2820
954,"FEDERAL UNIVERSITY OF TECHNOLOGY, MINNA, NIGER STATE",Nov-2006,Nov-2011,3.47,5,MICROBIOLOGY,B.Tech,Second class lower,Food,,5919
977,ladoke akintola univerisity of technology,Sep-1995,Dec-2001,2.5,5,chemical engineering,B.Tech,Second class lower,Oil &amp; Gas,,4203
978,Rivers state university of science and technology portharcourt ,Sep-2003,Jul-2008,2.15,5,Mechanical engineering ,B.Tech,Third class,Oil &amp; Gas,,5753
995,RSUST,May-2002,Aug-2007,2.7,87,Mechanical,B.Tech,Second class lower,Maritime,,5423
1031,LAGOS STATE UNIVERSITY,Feb-2004,Apr-2009,2.8,5,MANAGEMENT TECHNOLOGY,B.Tech,Second class lower,IT-Project,,3780
1039,"Nnamdi Azikiwe University,Awka,Anambra State",Feb-2001,Mar-2006,3.47,5,Physics/Electronics Technologyy,B.Tech,Second class lower,Oil &amp; Gas,,4651
1042,"Ladoke Akintola University of Technology, Ogbomoso, Oyo State",Aug-2005,Dec-2010,3.67,5,Chemical Engineering,B.Tech,Second class upper,Engineering,,965
1065,"Ladoke Akintola University of Technology,Ogbomosho",Jul-2001,Mar-2007,2.71,5,Chemical engineering,B.Tech,Second class lower,Engineering,,353
1069,Federal University Of Technology Akure (FUTA),Oct-2005,Oct-2010,3:00,5:00,Computer Science,B.Tech,Second class lower,Advertising,,5309
1086,"Federal University of Technology, Akure, Ondo State ",Oct-2003,Oct-2008,4.37,5,Physics,B.Tech,Second class upper,Education,,3773
1108,"Rivers State University of Science and Technology, Port Harcourt",Oct-2005,Nov-2011,3.68,5,Electrical / Electrical Engineering,B.Tech,Second class upper,Engineering,,2274
1109,"Rivers State University of Science and Technology, Port Harcourt",Oct-2005,Nov-2011,3.68,5,Electrical / Electrical Engineering,B.Tech,Second class upper,Engineering,,2274
1110,Ladoke akintola university of technology Ogbomoso.,Sep-2001,Aug-2006,2.45,5,Accounting,B.Tech,Second class lower,Finance,,5914
1120,Rivers State University of Science and Technology,Jan-2001,Jul-2007,3.53,5,Chemical/Petrochemical Engineering,B.Tech,Second class upper,Oil &amp; Gas,,2828
1136,Lautech,Feb-2006,Nov-2012,3.39,5,Mechanical Engineering,B.Tech,Second class lower,Engineering,,1046
1142,Lautech,Nov-2006,Nov-2011,2.94,5,MicroBiology,B.Tech,Second class lower,Medical,,4979
1150,"Federal University of Technology, Owerri",Nov-2008,Nov-2012,3.58,5,Environmental Technology,B.Tech,Second class upper,Engineering,,3352
1185,"Federal University of Technology, Minna",Jan-2008,Oct-2012,2.86,5,Architecture,B.Tech,Second class lower,Architecture,,3202
1255,"Federal University of Technology, owerri",Sep-2007,Dec-2012,3.3,5,Environmental Technology,B.Tech,Second class upper,Engineering,,2169
1265,Ladoke Akintola University of Technology,Dec-2007,Aug-2012,3.73,5,Food Science and Engineering,B.Tech,Second class upper,Engineering,,3097
1279,"Federal university of Technology, Owerri",Jan-2004,Dec-2011,3.02,5,Religion,B.Tech,Second class lower,NGO,,4975
1286,Cross State University of Technology,May-2007,Jan-2013,3.3,5,Architure,B.Tech,Second class lower,Architecture,,2997
2038,"Federal University of Technology, Owerri, Imo State.",Dec-2007,Oct-2012,3.52,5,Environmental Technology,B.Tech,Second class upper,Oil &amp; Gas,,6184
1342,Ladoke Akintola University of Technology,Oct-2007,Nov-2012,3.9,5,Computer Science,B.Tech,Second class lower,IT-Software,,5022
1361,Cross State University of Technology,Nov-2007,Sep-2012,3.05,5,Urban and Regional Planning,B.Tech,Second class lower,Construction,,4838
1384,ladoke Akintola University of Technology,Jan-2008,Nov-2012,3.9,5,Computer Science and Engineering,B.Tech,Second class lower,IT-Software,,2572
1386,ladoke Akintola University of Technology,Jan-2006,Nov-2012,2.76,5,Pure & Applied Physics,B.Tech,Second class lower,Oil &amp; Gas,,5824
1405,University of Uyo,Jan-2007,Nov-2013,2.32,5,Food Science and Technology,B.Tech,Second class lower,Food,,1534
1407,ladoke Akintola University of Technology,Jan-2008,Nov-2012,3.4,5,Pure & Applied Chemistry,B.Tech,Second class lower,Oil &amp; Gas,,352
1422,Ladoke Akintola University of Technology,Jun-2006,Sep-2012,2.26,5,Mechanical Engineering,B.Tech,Third class,Engineering,,1657
1475,"Federal University of Technology, Minna",Sep-2008,Nov-2012,3.22,5,Electronics Technology,B.Tech,Second class lower,Engineering,,5193
1482,Ladoke Akintola Univversity,Aug-2007,Aug-2012,4.14,5,Physiology,B.Tech,Second class upper,Medical,,3435
1516,"Federal University of Technology, Minna",Sep-2008,Nov-2012,3.6,5,Building Tech,B.Tech,Second class lower,Construction,,4057
1531,Adama Modibo University Yola,Sep-2007,Dec-2012,2.98,5,Information System and Technology,B.Tech,Second class lower,IT-Software,,2226
1532,Ladoke Akintola University of Technology,Sep-2007,Nov-2012,2.86,5,Medical Physiology,B.Tech,Second class lower,Medical,,5970
1548,"Federal University of Technology, Minna",Sep-2008,Oct-2012,3.32,5,Land Surveying (Surveying and Geoinformatics),B.Tech,Second class lower,Real Estate,,4660
1558,"Federal University of Technology, owerri",Nov-2007,Aug-2012,3.88,5,Environmental Technology,B.Tech,Second class upper,Engineering,,2816
1588,"Federal University of Technology, Yola",Sep-2007,Nov-2012,4.23,5,Operations Research,B.Tech,Second class upper,IT-Project,,6009
1612,"Rivers State University of Science &Technology, Port Harcourt",Apr-2007,Nov-2012,3.6,5,Petroleum Engineering,B.Tech,Second class upper,Oil &amp; Gas,,1704
1630,Ladoke Akintola University of Technology,Sep-2007,Nov-2012,2.78,5,Agric - Economics and Extension,B.Tech,Second class lower,Engineering,,2022
1635,Ladoke Akintola University of Technology,Sep-2006,Oct-2013,2.44,5,Food Science,B.Tech,Second class lower,Food,,1842
1646,Ladoke Akintola University,Nov-2007,Nov-2012,3.21,5,Agric Economics and Extension,B.Tech,Second class lower,Food,,3269
1652,Ladoke Akintola University,Feb-2007,Nov-2012,3.11,5,Medical Physiology,B.Tech,Second class lower,Medical,,5965
1659,Ladoke Akintola University of Technology,Jan-2006,Nov-2012,3.39,5,Chemical Engineering,B.Tech,Second class lower,Engineering,,5602
1684,Ladoke University of Technology,Sep-2006,Nov-2012,2.1,5,Urban and Regional Planning,B.Tech,Third class,Architecture,,1571
1705,"Cross River University of Technology, Calabar",Sep-2006,Oct-2011,2.4,5,Architecture,B.Tech,Second class lower,Architecture,,2612
1716,"Federal University of Technology, Yola",Jan-2007,Sep-2012,3,5,Information Technology,B.Tech,Second class lower,IT-Software,,3419
1738,Rivers State University of Science and Technology,Nov-2006,Jul-2012,4.33,5,Chemical/Petrochemical Engineering,B.Tech,Second class upper,Engineering,,737
1739,"Federal University of Technology, Owerri",Sep-2007,Nov-2012,4.02,5,Environmental Technology,B.Tech,Second class upper,Engineering,,878
1742,"Federal University of Technology, Owerri",Sep-2007,Nov-2012,4.1,5,Environmental Technology,B.Tech,Second class upper,Engineering,,3767
1779,Rivers State University of Science and Technology,Sep-2006,Nov-2012,3.8,5,Chemical/Petro - Chemical Engineering,B.Tech,Second class upper,Engineering,,3795
1819,ladoke Akintola University of Technology,Jan-2007,Dec-2012,3.54,5,Anatomy,B.Tech,Second class upper,Medical,,4706
1821,Modibbo Adam University of Technology,Aug-2007,Nov-2012,2.48,5,Information Technology,B.Tech,Second class lower,IT-Software,,2283
1829,"Federal University of Technology, Yola",Jan-2007,Oct-2012,2.56,4,Industrial Chemistry,B.Tech,Second class lower,Oil &amp; Gas,,3923
1910,"Cross River University of Technology, Calabar",May-2007,Dec-2012,2.93,5,Architecture,B.Tech,Second class lower,Architecture,,4047
1931,"Federal University of Technology, Owerri",Sep-2007,Nov-2012,2.63,5,Computer Science,B.Tech,Second class lower,IT-Software,,2774
1932,Ladoke Akintola University,Feb-2007,Nov-2012,3.06,5,Architecture,B.Tech,Second class upper,Architecture,,2296
1968,Ladoke Akintola University of Technology,Sep-2007,Nov-2012,2.41,5,Agric. Engineering ,B.Tech,Second class lower,Engineering,,5747
1969,Ladoke Akintola University of Technology,Sep-2007,Oct-2012,3.87,5,Civil Engineering ,B.Tech,Second class upper,Engineering,,332
2011,"Federal University of Technology, Minna",Nov-2007,Aug-2012,3.1,5,Information Technology,B.Tech,Second class lower,IT-Software,,2632
2054,"Federal University of Technology	 Akure, Ondo State",Sep-2005,Dec-2009,,,Electrical/Electronic Engineering,B.Tech,,Engineering,,1759
2060,"Federal University of Science & Technology, Owerri",Jan-2008,Dec-2012,,,EnvironmentalTechnology,B.Tech,,Oil & Gas,,1805
2063,Rivers State of University of Science and Technology,Jan-2003,Jul-2008,,,mechanical engineering,B.Tech,,Engineering,,4217
2107,Rivers State of University of Science and Technology,Oct-2004,Sep-2010,,,Chemical/Petrochemical Engineering,B.Tech,,Engineering,,1475
2105,"Oxford Brooks University,Uk",Sep-2010,Nov-2011,,,Information System And Software Engineeing,B.Tech,Information System And Software Engineeing,IT-Hardware,,2766
2080,University of Port Harcourt,Sep-2007,Oct-2012,,,Biomedical Technology,B.Tech,,Medical,,891
2094,Rivers State of University of Science and Technology,Sep-2004,Nov-2010,,,Petroleum Engineering,B.Tech,,Engineering,,776
2095,Rivers State of University of Science and Technology,Sep-2004,Nov-2010,,,Petroleum Engineering,B.Tech,,Engineering,,5066
2100,RIVER STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,Sep-2004,Nov-2011,,,Chamical And Petrochamical Engineeing,B.Tech,Petrochamical,Oil &amp; Gas,,1680
2109,Kuban State University Of Technology,Sep-2006,Jun-2012,,,Mechanical Engineering,B.Tech,Mechanical Engineering,Engineering,,5525
2112,River State University Of Science And Technology,Jun-2003,Jul-2008,,,Mechanical Engineering,B.Tech,Second Class Lower,Engineering,,5479
2117,Federal University of Technology Owerri ,Sep-2006,Mar-2011,,,Electrical Engineering,B.Tech,Electrical Engineering,Engineering,,2196
2118,Rivers State of University of Science and Technology,Aug-2006,Oct-2012,,,Marine Engineering ,B.Tech,,Maritime,,4465
2130,RIVER STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,Sep-2004,Oct-2010,,,Environmental Technology,B.Tech,Environmental Technology,Engineering,,4826
2136,Rivers State of University of Science and Technology,Sep-2006,Oct-2012,,,Chemical/Petrochemical Engineering,B.Tech,,Engineering,,4697
2155,"Federal University of Technology, Owerri",Aug-2007,Sep-2011,,,Geology,B.Tech,,Engineering,,3017
2156,"Rivers State University of Science &Technology, Port Harcourt",May-2002,Jul-2008,,,Petroleum Engineering,B.Tech,,Engineering,,2065
2168,"federal University of Technology, Owerri",Sep-2005,Aug-2010,,,Marine Technology,B.Tech,,Maritime,,5349
2180,"Federal University of Science & Technology, Owerri",Dec-2003,Oct-2008,,,Electronic/Computer Engineering,B.Tech,,Engineering,,2577
2184,University of Port Harcourt,Aug-2008,Oct-2012,,,Microbiology,B.Tech,,Medical,,860
2187,Rivers State of University of Science and Technology,Aug-2006,Sep-2001,,,Chemical / Petrochemical Engineering,B.Tech,,Oil & Gas,,5493
2189,Institute of Management and Technology (IMT) Enugu,Sep-2004,Jul-2009,,,Electrical/Electronic Engineering,B.Tech,Electrical Electronic Engineering,Engineering,,2821
2196,Rivers State of University of Science and Technology,Aug-2001,Nov-2008,,,Civil Engineering,B.Tech,,Engineering,,614
2197,Rivers State of University of Science and Technology,Jan-2000,Jul-2007,,,Chemical/Petrochemical,B.Tech,,Oil & Gas,,5444
2201,"Rivers State University of Science and Technology, Port Harcourt",Sep-2005,Nov-2011,,,Chemical/Petrochemical Engineering,B.Tech,,Engineering,,3249
